x1,x2,y
0.1,1.7000000000000002,-0.7911125898179232
0.1,1.8,-0.9644750954667423
0.1,1.9000000000000001,-1.0932862866087465
0.1,2.0,-1.249788536923046
0.1,2.1,-1.3972457809964187
0.1,2.2,-1.547743318664586
0.1,2.3000000000000003,-1.690297540675272
0.1,2.4000000000000004,-1.841696542160586
0.1,2.5,-2.0106024717925677
0.1,2.6,-2.164250374481581
0.1,2.7,-2.2987420821564757
0.1,2.8000000000000003,-2.463154400855912
0.1,2.9000000000000004,-2.58556863270213
0.1,3.0,-2.749703368615308
0.1,3.1,-2.8964360045240065
0.1,3.2,-3.038545992362515
0.1,3.3000000000000003,-3.1857989562505398
0.1,3.4000000000000004,-3.3480162554850366
0.1,3.5,-3.4773043539230426
0.1,3.6,-3.639167839671946
0.1,3.7,-3.7878444573186587
0.1,3.8000000000000003,-3.9466287168858623
0.1,3.9000000000000004,-4.089436270154972
0.1,4.0,-4.267788931900781
0.1,4.1000000000000005,-4.403058572791667
0.1,4.2,-4.544847862225016
0.1,4.3,-4.703435746836264
0.1,4.4,-4.859911134066332
0.1,4.5,-4.988482230591825
0.1,4.6000000000000005,-5.140186707102242
0.1,4.7,-5.2991029035161
0.1,4.800000000000001,-5.4475823588629275
0.1,4.9,-5.584003593303406
0.1,5.0,-5.7498812021747945
0.1,5.1000000000000005,-5.910799760410084
0.1,5.2,-6.061571641549383
0.1,5.300000000000001,-6.208077640936654
0.1,5.4,-6.3361035448198875
0.1,5.5,-6.4953235138604475
0.1,5.6000000000000005,-6.646275233305957
0.1,5.7,-6.795902384728593
0.1,5.800000000000001,-6.943696855504383
0.1,5.9,-7.0849319322370095
0.1,6.0,-7.249608389632329
0.1,6.1000000000000005,-7.400754073116919
0.1,6.2,-7.56613955545127
0.1,6.300000000000001,-7.705435226596855
0.1,6.4,-7.862254137270051
0.1,6.5,-7.997992983529849
0.1,6.6000000000000005,-8.152519719668106
0.1,6.7,-8.295716456040223
0.1,6.800000000000001,-8.449620359870424
0.1,6.9,-8.592212544630176
0.1,7.0,-8.748443662591733
0.1,7.1000000000000005,-8.897490096195217
0.1,7.2,-9.046983202339955
0.1,7.300000000000001,-9.196914780265915
0.1,7.4,-9.355707241535745
0.1,7.5,-9.514095466518379
0.1,7.6000000000000005,-9.661072471396855
0.1,7.7,-9.790135426723326
0.1,7.800000000000001,-9.945925512898109
0.1,7.9,-10.080848763193673
0.1,8.0,-10.24039668419571
0.1,8.1,-10.414280881304418
0.1,8.200000000000001,-10.558099001508959
0.1,8.3,-10.700493085690319
0.1,8.4,-10.848502531899738
0.1,8.5,-11.000711650259815
0.1,8.6,-11.150444675414072
0.1,8.700000000000001,-11.294312079095315
0.1,8.8,-11.45712608759334
0.1,8.9,-11.598380587069554
0.1,9.0,-11.75826300792191
0.1,9.1,-11.90442996102733
0.1,9.200000000000001,-12.055524537017027
0.1,9.3,-12.192207812135374
0.1,9.4,-12.353925982494513
0.1,9.5,-12.496484155542534
0.1,9.600000000000001,-12.651141881649137
0.1,9.700000000000001,-12.792706312010127
0.1,9.8,-12.940771519186036
0.1,9.9,-13.098019682892462
0.2,0.0,1.9878173787847602
0.2,0.1,1.84064358486911
0.2,0.2,1.701499136921301
0.2,0.30000000000000004,1.5429922044985036
0.2,0.4,1.4016051155493243
0.2,0.5,1.2429644822089658
0.2,0.6000000000000001,1.111063023225442
0.2,0.7000000000000001,0.9517481524977217
0.2,0.8,0.8030582550336477
0.2,0.9,0.6429452826390122
0.2,1.0,0.5147758005103469
0.2,1.1,0.35101330558144456
0.2,1.2000000000000002,0.205440375733696
0.2,1.3,0.047674356460420245
0.2,1.4000000000000001,-0.0968907959374465
0.2,1.5,-0.2594772552223089
0.2,1.6,-0.372684981363679
0.2,1.7000000000000002,-0.5462056640817157
0.2,1.8,-0.7010665880994061
0.2,1.9000000000000001,-0.8593836460018461
0.2,2.0,-0.9959050765788195
0.2,2.1,-1.144914048316092
0.2,2.2,-1.3045601246207266
0.2,2.3000000000000003,-1.4732742912355867
0.2,2.4000000000000004,-1.6025087378391416
0.2,2.5,-1.7424474403096624
0.2,2.6,-1.9104508081511777
0.2,2.7,-2.0557836806543666
0.2,2.8000000000000003,-2.2070264245084346
0.2,2.9000000000000004,-2.365497108146444
0.2,3.0,-2.491831372736227
0.2,3.1,-2.6548812442426084
0.2,3.2,-2.807199784595289
0.2,3.3000000000000003,-2.9521928918040308
0.2,3.4000000000000004,-3.0894769111298115
0.2,3.5,-3.2384239395996977
0.2,3.6,-3.391910011417176
0.2,3.7,-3.5582993000765692
0.2,3.8000000000000003,-3.7166174606253457
0.2,3.9000000000000004,-3.833386574706183
0.2,4.0,-3.995334671044997
0.2,4.1000000000000005,-4.155777622237854
0.2,4.2,-4.298329185505931
0.2,4.3,-4.459039775054662
0.2,4.4,-4.612526121689224
0.2,4.5,-4.7425182086740225
0.2,4.6000000000000005,-4.896342469684337
0.2,4.7,-5.043558205000586
0.2,4.800000000000001,-5.20617925428795
0.2,4.9,-5.354565541175779
0.2,5.0,-5.500289506567174
0.2,5.1000000000000005,-5.645715690362763
0.2,5.2,-5.802698109645974
0.2,5.300000000000001,-5.956082580443488
0.2,5.4,-6.096749371775665
0.2,5.5,-6.231992934199782
0.2,5.6000000000000005,-6.39591828206802
0.2,5.7,-6.560439746869592
0.2,5.800000000000001,-6.697823678403716
0.2,5.9,-6.8752305911981875
0.2,6.0,-7.000580906804972
0.2,6.1000000000000005,-7.1435737521431495
0.2,6.2,-7.309821388983743
0.2,6.300000000000001,-7.445202232658165
0.2,6.4,-7.597598044898902
0.2,6.5,-7.75986518896294
0.2,6.6000000000000005,-7.885610222747785
0.2,6.7,-8.038437625521468
0.2,6.800000000000001,-8.200223912880501
0.2,6.9,-8.342418959170894
0.2,7.0,-8.504991286258468
0.2,7.1000000000000005,-8.647252031307332
0.2,7.2,-8.789529004762198
0.2,7.300000000000001,-8.972127836404036
0.2,7.4,-9.094122641119128
0.2,7.5,-9.244599468962782
0.2,7.6000000000000005,-9.41708957519394
0.2,7.7,-9.5397778204259
0.2,7.800000000000001,-9.688768028261858
0.2,7.9,-9.853923253329546
0.2,8.0,-10.001693972423155
0.2,8.1,-10.1531986266771
0.2,8.200000000000001,-10.299841661318993
0.2,8.3,-10.453989266683418
0.2,8.4,-10.58932709826659
0.2,8.5,-10.7552541908048
0.2,8.6,-10.894495993536484
0.2,8.700000000000001,-11.05695169162055
0.2,8.8,-11.203492000264916
0.2,8.9,-11.340118963593389
0.2,9.0,-11.504876992042714
0.2,9.1,-11.655929767235213
0.2,9.200000000000001,-11.808193521538701
0.2,9.3,-11.946376355666633
0.2,9.4,-12.101953900780448
0.2,9.5,-12.257825905581853
0.2,9.600000000000001,-12.40942750167708
0.2,9.700000000000001,-12.556231587216459
0.2,9.8,-12.702087572021878
0.2,9.9,-12.835614183645811
0.30000000000000004,0.0,2.253003666691289
0.30000000000000004,0.1,2.092478523333809
0.30000000000000004,0.2,1.96055059703574
0.30000000000000004,0.30000000000000004,1.8083826851628308
0.30000000000000004,0.4,1.6289672115701492
0.30000000000000004,0.5,1.5025537902340018
0.30000000000000004,0.6000000000000001,1.3548024358378767
0.30000000000000004,0.7000000000000001,1.208607664659802
0.30000000000000004,0.8,1.0495353186198257
0.30000000000000004,0.9,0.9010503692565457
0.30000000000000004,1.0,0.7301118230408461
0.30000000000000004,1.1,0.6005878121046867
0.30000000000000004,1.2000000000000002,0.4543592743490869
0.30000000000000004,1.3,0.2908941265210158
0.30000000000000004,1.4000000000000001,0.13205804273108562
0.30000000000000004,1.5,-0.007107501892660629
0.30000000000000004,1.6,-0.1563930061952378
0.30000000000000004,1.7000000000000002,-0.29346554007235937
0.30000000000000004,1.8,-0.4262489264333853
0.30000000000000004,1.9000000000000001,-0.6104102225289019
0.30000000000000004,2.0,-0.7528377776289197
0.30000000000000004,2.1,-0.8863095522437504
0.30000000000000004,2.2,-1.0588872511675942
0.30000000000000004,2.3000000000000003,-1.2223282260019686
0.30000000000000004,2.4000000000000004,-1.3567681005575591
0.30000000000000004,2.5,-1.5132624281950204
0.30000000000000004,2.6,-1.6457558156793715
0.30000000000000004,2.7,-1.8022728123947258
0.30000000000000004,2.8000000000000003,-1.9416641634987328
0.30000000000000004,2.9000000000000004,-2.094030686627581
0.30000000000000004,3.0,-2.257324095335294
0.30000000000000004,3.1,-2.403745863924373
0.30000000000000004,3.2,-2.5562801992674884
0.30000000000000004,3.3000000000000003,-2.685283277789133
0.30000000000000004,3.4000000000000004,-2.851810870617419
0.30000000000000004,3.5,-3.000162794600315
0.30000000000000004,3.6,-3.1505298544959484
0.30000000000000004,3.7,-3.273888808267009
0.30000000000000004,3.8000000000000003,-3.425120742661737
0.30000000000000004,3.9000000000000004,-3.5900729452126834
0.30000000000000004,4.0,-3.7551735943393596
0.30000000000000004,4.1000000000000005,-3.901082831273315
0.30000000000000004,4.2,-4.038363379806072
0.30000000000000004,4.3,-4.181152864706906
0.30000000000000004,4.4,-4.344094555970163
0.30000000000000004,4.5,-4.506168834879809
0.30000000000000004,4.6000000000000005,-4.635802145854384
0.30000000000000004,4.7,-4.792904276831674
0.30000000000000004,4.800000000000001,-4.951288740916114
0.30000000000000004,4.9,-5.093348072378934
0.30000000000000004,5.0,-5.244090021783461
0.30000000000000004,5.1000000000000005,-5.402060296619687
0.30000000000000004,5.2,-5.566153297571005
0.30000000000000004,5.300000000000001,-5.698949592950609
0.30000000000000004,5.4,-5.866144580475955
0.30000000000000004,5.5,-6.006703449497
0.30000000000000004,5.6000000000000005,-6.144677360254844
0.30000000000000004,5.7,-6.300984130829043
0.30000000000000004,5.800000000000001,-6.458685210627028
0.30000000000000004,5.9,-6.584935356706232
0.30000000000000004,6.0,-6.735721285815277
0.30000000000000004,6.1000000000000005,-6.913154545317398
0.30000000000000004,6.2,-7.0471484024411915
0.30000000000000004,6.300000000000001,-7.197315935973855
0.30000000000000004,6.4,-7.365493127595824
0.30000000000000004,6.5,-7.498019908944654
0.30000000000000004,6.6000000000000005,-7.653461278733782
0.30000000000000004,6.7,-7.8028359039276225
0.30000000000000004,6.800000000000001,-7.955278906276125
0.30000000000000004,6.9,-8.093035444938371
0.30000000000000004,7.0,-8.250177411626273
0.30000000000000004,7.1000000000000005,-8.377704501449818
0.30000000000000004,7.2,-8.541866360839402
0.30000000000000004,7.300000000000001,-8.684872056147782
0.30000000000000004,7.4,-8.840261885046575
0.30000000000000004,7.5,-8.984224171409977
0.30000000000000004,7.6000000000000005,-9.131058291249111
0.30000000000000004,7.7,-9.289679946918255
0.30000000000000004,7.800000000000001,-9.43616824395871
0.30000000000000004,7.9,-9.591855340006116
0.30000000000000004,8.0,-9.749019394209657
0.30000000000000004,8.1,-9.882852656093148
0.30000000000000004,8.200000000000001,-10.063834563234824
0.30000000000000004,8.3,-10.185228624131344
0.30000000000000004,8.4,-10.340746473769274
0.30000000000000004,8.5,-10.491286767433659
0.30000000000000004,8.6,-10.636797699739116
0.30000000000000004,8.700000000000001,-10.790889706319033
0.30000000000000004,8.8,-10.93635850469212
0.30000000000000004,8.9,-11.104344793594315
0.30000000000000004,9.0,-11.249006899653386
0.30000000000000004,9.1,-11.413412966288677
0.30000000000000004,9.200000000000001,-11.53686856948775
0.30000000000000004,9.3,-11.708333706615534
0.30000000000000004,9.4,-11.85145063403454
0.30000000000000004,9.5,-11.989622795418468
0.30000000000000004,9.600000000000001,-12.140427132732919
0.30000000000000004,9.700000000000001,-12.30487062527057
0.30000000000000004,9.8,-12.4573790362378
0.30000000000000004,9.9,-12.592050621591223
0.4,0.0,2.519803971838132
0.4,0.1,2.348601635549917
0.4,0.2,2.1952619912615523
0.4,0.30000000000000004,2.063488839983306
0.4,0.4,1.8909351519473
0.4,0.5,1.7559768496937864
0.4,0.6000000000000001,1.583986410027241
0.4,0.7000000000000001,1.4519598750241294
0.4,0.8,1.3056305468728857
0.4,0.9,1.142253217323103
0.4,1.0,1.0070767571360537
0.4,1.1,0.860423936308721
0.4,1.2000000000000002,0.700146310991139
0.4,1.3,0.5485352599765972
0.4,1.4000000000000001,0.3981706112514392
0.4,1.5,0.2482061777305063
0.4,1.6,0.10765823898407217
0.4,1.7000000000000002,-0.04540546505581062
0.4,1.8,-0.20952764435057777
0.4,1.9000000000000001,-0.3461220839640465
0.4,2.0,-0.49543443452077335
0.4,2.1,-0.6539844116630567
0.4,2.2,-0.7989398398395035
0.4,2.3000000000000003,-0.9585770354548205
0.4,2.4000000000000004,-1.0980248952946015
0.4,2.5,-1.2435597904519857
0.4,2.6,-1.4156201485319262
0.4,2.7,-1.5482180951701647
0.4,2.8000000000000003,-1.7208648040317933
0.4,2.9000000000000004,-1.8489938964169192
0.4,3.0,-2.01476180993995
0.4,3.1,-2.1375387170399636
0.4,3.2,-2.300825019457417
0.4,3.3000000000000003,-2.454971858037507
0.4,3.4000000000000004,-2.602769046135938
0.4,3.5,-2.7643034853046453
0.4,3.6,-2.8846593948108943
0.4,3.7,-3.0461863220391923
0.4,3.8000000000000003,-3.2064857922021437
0.4,3.9000000000000004,-3.362383769199966
0.4,4.0,-3.5107012576733196
0.4,4.1000000000000005,-3.6327264226101703
0.4,4.2,-3.8058518557241765
0.4,4.3,-3.944986980914283
0.4,4.4,-4.100831589740355
0.4,4.5,-4.240543668168686
0.4,4.6000000000000005,-4.402024014659128
0.4,4.7,-4.5694718851388405
0.4,4.800000000000001,-4.694452368131502
0.4,4.9,-4.837123975484348
0.4,5.0,-4.992493904179054
0.4,5.1000000000000005,-5.148529270189828
0.4,5.2,-5.307450573745506
0.4,5.300000000000001,-5.449040163832563
0.4,5.4,-5.604673734663057
0.4,5.5,-5.755590912989041
0.4,5.6000000000000005,-5.9039362684517105
0.4,5.7,-6.043540137962653
0.4,5.800000000000001,-6.214484654659679
0.4,5.9,-6.361747505123624
0.4,6.0,-6.5277479296166465
0.4,6.1000000000000005,-6.640389372595729
0.4,6.2,-6.813080970115696
0.4,6.300000000000001,-6.942681808207658
0.4,6.4,-7.101787414778939
0.4,6.5,-7.23336843526859
0.4,6.6000000000000005,-7.38285462515521
0.4,6.7,-7.559356766908619
0.4,6.800000000000001,-7.6959865976368045
0.4,6.9,-7.863784395144357
0.4,7.0,-7.99055309202358
0.4,7.1000000000000005,-8.150806773242792
0.4,7.2,-8.29051876897286
0.4,7.300000000000001,-8.43277687539688
0.4,7.4,-8.598054251212247
0.4,7.5,-8.743177194812203
0.4,7.6000000000000005,-8.89089654302476
0.4,7.7,-9.0375461056982
0.4,7.800000000000001,-9.199114105547755
0.4,7.9,-9.352893604374504
0.4,8.0,-9.521318759493319
0.4,8.1,-9.664208006770963
0.4,8.200000000000001,-9.79272650995115
0.4,8.3,-9.952770344963596
0.4,8.4,-10.093164686626634
0.4,8.5,-10.259111940705935
0.4,8.6,-10.409002588881098
0.4,8.700000000000001,-10.554237468540627
0.4,8.8,-10.696273587832346
0.4,8.9,-10.831237035458123
0.4,9.0,-11.00897615813639
0.4,9.1,-11.166899754148634
0.4,9.200000000000001,-11.322375020404271
0.4,9.3,-11.433571767022444
0.4,9.4,-11.608133129019208
0.4,9.5,-11.75914660898272
0.4,9.600000000000001,-11.89854311599867
0.4,9.700000000000001,-12.048834242505484
0.4,9.8,-12.195343596122058
0.4,9.9,-12.3479590531
0.5,0.0,2.7344731239300493
0.5,0.1,2.6051453253302514
0.5,0.2,2.454399309699589
0.5,0.30000000000000004,2.304331721587309
0.5,0.4,2.1419157731925225
0.5,0.5,1.9930093581309607
0.5,0.6000000000000001,1.8493670204103037
0.5,0.7000000000000001,1.7116510105923797
0.5,0.8,1.5574415512060125
0.5,0.9,1.4099773715393118
0.5,1.0,1.2452621609094998
0.5,1.1,1.1270727807017622
0.5,1.2000000000000002,0.9632416901774071
0.5,1.3,0.7967233578581859
0.5,1.4000000000000001,0.6516149247626183
0.5,1.5,0.5024079006145947
0.5,1.6,0.34567133694648094
0.5,1.7000000000000002,0.20575231753921613
0.5,1.8,0.05661393230546205
0.5,1.9000000000000001,-0.09858629106294647
0.5,2.0,-0.25075460487654827
0.5,2.1,-0.3981948741039684
0.5,2.2,-0.5753005907491895
0.5,2.3000000000000003,-0.702814259327541
0.5,2.4000000000000004,-0.8479197554819008
0.5,2.5,-1.001266570396442
0.5,2.6,-1.1336248801984325
0.5,2.7,-1.3151619889764887
0.5,2.8000000000000003,-1.4487720512065154
0.5,2.9000000000000004,-1.606906720086492
0.5,3.0,-1.7306264592237253
0.5,3.1,-1.8821592600739643
0.5,3.2,-2.0419275796935947
0.5,3.3000000000000003,-2.192046703033143
0.5,3.4000000000000004,-2.35891124047998
0.5,3.5,-2.505387611963658
0.5,3.6,-2.6534857855967333
0.5,3.7,-2.7801189195197877
0.5,3.8000000000000003,-2.957268951834251
0.5,3.9000000000000004,-3.109364151149668
0.5,4.0,-3.260711326236557
0.5,4.1000000000000005,-3.3845886507117866
0.5,4.2,-3.5494006942896
0.5,4.3,-3.707560341063336
0.5,4.4,-3.839046635028422
0.5,4.5,-3.99897952793287
0.5,4.6000000000000005,-4.160295716131164
0.5,4.7,-4.2975218473811125
0.5,4.800000000000001,-4.443197554986264
0.5,4.9,-4.59989497378945
0.5,5.0,-4.747005209314843
0.5,5.1000000000000005,-4.890181916754594
0.5,5.2,-5.033054139128145
0.5,5.300000000000001,-5.2060373284792805
0.5,5.4,-5.343528784925498
0.5,5.5,-5.497556653318504
0.5,5.6000000000000005,-5.633342213517571
0.5,5.7,-5.805213537656526
0.5,5.800000000000001,-5.951369865390296
0.5,5.9,-6.09272778855569
0.5,6.0,-6.24350567364634
0.5,6.1000000000000005,-6.410798248258957
0.5,6.2,-6.546121374423474
0.5,6.300000000000001,-6.694976051678569
0.5,6.4,-6.842771254777944
0.5,6.5,-6.998732513528594
0.5,6.6000000000000005,-7.160216577943666
0.5,6.7,-7.304624967065119
0.5,6.800000000000001,-7.447969654255111
0.5,6.9,-7.608655496661162
0.5,7.0,-7.751943029791737
0.5,7.1000000000000005,-7.899179277665619
0.5,7.2,-8.057868410738717
0.5,7.300000000000001,-8.198935615099835
0.5,7.4,-8.345626196737793
0.5,7.5,-8.49377042712243
0.5,7.6000000000000005,-8.666826219884394
0.5,7.7,-8.801276161228278
0.5,7.800000000000001,-8.943449580502655
0.5,7.9,-9.097730832697529
0.5,8.0,-9.259588526122327
0.5,8.1,-9.418347831985043
0.5,8.200000000000001,-9.563180934953563
0.5,8.3,-9.708401688397561
0.5,8.4,-9.85339241614203
0.5,8.5,-9.999472735062707
0.5,8.6,-10.14779375916389
0.5,8.700000000000001,-10.295859372767335
0.5,8.8,-10.439272270583501
0.5,8.9,-10.595088978644291
0.5,9.0,-10.742983832046393
0.5,9.1,-10.892300533338302
0.5,9.200000000000001,-11.081359441557339
0.5,9.3,-11.223058668299707
0.5,9.4,-11.349819057325739
0.5,9.5,-11.500194719728645
0.5,9.600000000000001,-11.653638196441246
0.5,9.700000000000001,-11.80230786639435
0.5,9.8,-11.958272988207955
0.5,9.9,-12.0864904605674
0.6000000000000001,0.0,2.998182850125305
0.6000000000000001,0.1,2.858385893846463
0.6000000000000001,0.2,2.677775058065141
0.6000000000000001,0.30000000000000004,2.5566638143344504
0.6000000000000001,0.4,2.391273631545778
0.6000000000000001,0.5,2.2411412976887304
0.6000000000000001,0.6000000000000001,2.1164677537335237
0.6000000000000001,0.7000000000000001,1.9445831037712853
0.6000000000000001,0.8,1.793953631597835
0.6000000000000001,0.9,1.6562240789880147
0.6000000000000001,1.0,1.4855358372083949
0.6000000000000001,1.1,1.3277623022863028
0.6000000000000001,1.2000000000000002,1.1900137889214435
0.6000000000000001,1.3,1.063369906450754
0.6000000000000001,1.4000000000000001,0.8914303157793108
0.6000000000000001,1.5,0.762234402666089
0.6000000000000001,1.6,0.5975952138815309
0.6000000000000001,1.7000000000000002,0.44948785524652146
0.6000000000000001,1.8,0.3199811526667312
0.6000000000000001,1.9000000000000001,0.1597926927272137
0.6000000000000001,2.0,0.0026533859821831545
0.6000000000000001,2.1,-0.13732108656033498
0.6000000000000001,2.2,-0.30469408114371443
0.6000000000000001,2.3000000000000003,-0.43421464885818845
0.6000000000000001,2.4000000000000004,-0.5804641483952581
0.6000000000000001,2.5,-0.7511308687695689
0.6000000000000001,2.6,-0.8855245375179572
0.6000000000000001,2.7,-1.050438186407365
0.6000000000000001,2.8000000000000003,-1.1993171864851606
0.6000000000000001,2.9000000000000004,-1.3398376867043118
0.6000000000000001,3.0,-1.4883312724102387
0.6000000000000001,3.1,-1.6644472151838636
0.6000000000000001,3.2,-1.789362347250568
0.6000000000000001,3.3000000000000003,-1.9311553230730314
0.6000000000000001,3.4000000000000004,-2.0965430621079304
0.6000000000000001,3.5,-2.272720683844228
0.6000000000000001,3.6,-2.4244524372494323
0.6000000000000001,3.7,-2.569640916879721
0.6000000000000001,3.8000000000000003,-2.708140928922802
0.6000000000000001,3.9000000000000004,-2.852361892367359
0.6000000000000001,4.0,-3.005456293476792
0.6000000000000001,4.1000000000000005,-3.1461444557626814
0.6000000000000001,4.2,-3.310202461244015
0.6000000000000001,4.3,-3.4474940730422023
0.6000000000000001,4.4,-3.6116185336752227
0.6000000000000001,4.5,-3.7622935412269727
0.6000000000000001,4.6000000000000005,-3.902265682019987
0.6000000000000001,4.7,-4.052668335199948
0.6000000000000001,4.800000000000001,-4.2006143273957885
0.6000000000000001,4.9,-4.3385218181085365
0.6000000000000001,5.0,-4.490480396830101
0.6000000000000001,5.1000000000000005,-4.646029360900323
0.6000000000000001,5.2,-4.806775731374508
0.6000000000000001,5.300000000000001,-4.963925385372645
0.6000000000000001,5.4,-5.092846528662794
0.6000000000000001,5.5,-5.248935097902261
0.6000000000000001,5.6000000000000005,-5.403843547637928
0.6000000000000001,5.7,-5.544690562237859
0.6000000000000001,5.800000000000001,-5.7018442585524385
0.6000000000000001,5.9,-5.85231171711908
0.6000000000000001,6.0,-5.993136371842559
0.6000000000000001,6.1000000000000005,-6.147085770151223
0.6000000000000001,6.2,-6.309230536156024
0.6000000000000001,6.300000000000001,-6.443609263951976
0.6000000000000001,6.4,-6.620593506506197
0.6000000000000001,6.5,-6.745063991817395
0.6000000000000001,6.6000000000000005,-6.905241347830395
0.6000000000000001,6.7,-7.041243390051318
0.6000000000000001,6.800000000000001,-7.192187187651806
0.6000000000000001,6.9,-7.340079422206939
0.6000000000000001,7.0,-7.493399260366384
0.6000000000000001,7.1000000000000005,-7.648873201478442
0.6000000000000001,7.2,-7.798363476766222
0.6000000000000001,7.300000000000001,-7.962035532443206
0.6000000000000001,7.4,-8.099581705208504
0.6000000000000001,7.5,-8.265728131783371
0.6000000000000001,7.6000000000000005,-8.400004594930412
0.6000000000000001,7.7,-8.53622602036035
0.6000000000000001,7.800000000000001,-8.700869202593237
0.6000000000000001,7.9,-8.852340691178519
0.6000000000000001,8.0,-9.000834926923945
0.6000000000000001,8.1,-9.155695199201695
0.6000000000000001,8.200000000000001,-9.297141329132591
0.6000000000000001,8.3,-9.444507762811316
0.6000000000000001,8.4,-9.601382494184215
0.6000000000000001,8.5,-9.726601874837627
0.6000000000000001,8.6,-9.889719269804251
0.6000000000000001,8.700000000000001,-10.030930397387843
0.6000000000000001,8.8,-10.185264646733213
0.6000000000000001,8.9,-10.3431178677831
0.6000000000000001,9.0,-10.487946582835654
0.6000000000000001,9.1,-10.651003040021115
